District,lat,lon,T2M,WS2M,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,T2M_MIN,T2M_MAX,PS
SAGAR,23.850043100129003,78.75973182947561,24.68160054719563,2.0709712722298224,3.0623803009575923,58.12242818057455,17.813050615595074,18.83439808481532,31.46784541723666,95.62570451436389
SAH>RANPUR,29.95103325033564,77.54677946932411,23.72274281805745,1.695642954856361,3.8649384404924767,59.127496580027355,17.10236662106703,18.45063611491108,30.162777017783856,97.20235978112173
SAHIBGANJ,25.01077551287948,87.6781563833495,25.37014363885089,1.918153214774282,3.7893228454172365,67.66707934336524,15.956285909712722,20.346340629274966,31.034432284541722,99.65527359781123
SAIHA,22.291740178582327,93.00144916799572,20.89745554035568,0.16578659370725035,5.379069767441861,74.35822845417238,17.366922024623804,16.03812585499316,27.196436388508893,90.44904924760603
SAMBALPUR,21.452533657904624,84.27339138622213,25.649726402188783,1.69766073871409,3.9020383036935704,66.6451778385773,17.007551299589604,20.338201094391245,31.43176470588235,97.9386046511628
SAMBHAL,28.451891958198807,78.55807668042105,24.917476060191518,1.935608755129959,2.43124487004104,55.17658002735978,16.646812585499315,19.028447332421337,31.83386456908345,98.60925444596442
SANTKABIRNAGAR,26.77554723089347,83.02722438912612,25.158611491108072,2.015512995896033,3.832797537619699,62.57723666210671,15.965759233926129,19.863570451436388,31.42152530779754,99.80730506155949
SARAIKELA-KHARSAWAN,22.847375998697206,85.95029930329629,24.917667578659373,1.7341176470588238,4.346689466484268,69.88770177838578,16.29562243502052,19.72028727770178,30.858652530779757,98.1686730506156
SATNA,24.528700342348774,80.83074846727993,24.829753761969904,1.8876949384404924,2.8834062927496578,58.86137482900137,17.85977428180575,19.204179206566348,31.289350205198357,96.75578659370724
SAW>I M>DHOPUR,26.217243881044094,76.46098675370024,25.838638850889197,1.9570314637482902,2.3120861833105333,52.56893296853625,18.370410396716828,19.592879616963064,32.852243502051984,97.74665526675786
SEHORE,22.98763726802692,77.12743048396922,25.10423392612859,2.2547674418604653,3.6681463748290013,57.909138166894664,17.958030095759234,19.139952120383036,31.866108071135432,95.72320793433654
SEONI,22.316959777183047,79.689161789202,24.645601915184674,1.8908618331053353,4.056114911080711,60.853207934336524,17.6606292749658,18.998064295485634,31.170663474692205,95.1452462380301
SEPAHIJALA,23.58505161204002,91.33152342999013,24.977373461012316,1.675731874145007,6.84952804377565,80.08664842681259,16.914876880984952,20.882229822161424,29.74320793433653,100.5650410396717
SHAHADRA,28.677165747899775,77.29871048616509,25.006395348837213,1.8796853625170997,2.2935978112175106,52.829808481532154,17.029001367989054,18.964432284541722,32.09277701778386,98.428878248974
SHAHDOL,23.6294419770206,81.47349253481997,24.44397400820793,1.8648632010943915,3.423036935704514,60.34606703146375,17.78885088919289,18.965882352941176,30.9212243502052,95.45550615595076
SH>HJAH>NPUR,27.95076104280972,79.82207168236474,25.027742818057455,1.8958549931600548,2.810554035567715,56.763741450068395,16.73088919288646,19.297633378932968,31.740403556771547,98.94861149110807
SH>J>PUR,23.3839749906391,76.55949739437429,25.281511627906976,2.41266073871409,2.493878248974008,55.33532831737346,18.031812585499317,19.196976744186045,32.30939124487004,95.69417236662107
SH>MLI,29.500323483777816,77.28236258442804,24.15577975376197,1.8497948016415868,3.079678522571819,57.27167578659371,17.10236662106703,18.447558139534884,31.018057455540358,97.9769904240766
SHEOPUR,25.754479107647043,77.00724649457878,26.096374829001363,2.00671682626539,2.0268673050615593,50.44281805745554,18.301012311901506,19.916860465116276,33.02714774281806,97.64995212038302
SHIMLA,31.197357523836953,77.63200954165146,14.5227975376197,1.6134336525307797,3.501621067031463,63.36103283173734,17.02326265389877,9.8337414500684,20.41391244870041,81.05639534883721
SHIVAMOGGA,14.043206014802971,75.2201649323201,24.443597811217515,1.5876060191518466,9.207373461012311,80.90352257181944,19.041798905608754,20.95070451436388,29.062099863201095,95.66428864569083
SHIVPURI,25.365538695983822,77.80537299440064,25.2202804377565,2.125971272229822,2.232838577291382,53.31382352941176,18.301012311901506,19.27734610123119,32.099049247606025,96.20859781121749
SHR>WASTI,27.718462497696635,81.90344421054054,24.93051299589603,1.8833310533515735,4.0317852257181945,61.56196990424077,16.721662106703146,19.639493844049248,31.188987688098496,99.31760601915184
SIDDHARTHNAGAR,27.27019599513632,82.87325138421924,24.854528043775648,1.8056429548563608,4.4993160054719565,61.50435020519836,17.0337756497948,20.134794801641586,30.681354309165528,98.26820109439123
SIDHI,24.220618540571955,81.83402315839663,24.5722024623803,1.8989808481532147,3.0163953488372095,58.941525307797534,17.834835841313268,19.102920656634748,31.0440560875513,95.8508686730506
S|KAR,27.63401079684951,75.28827610793728,25.358180574555405,2.188823529411765,1.7837756497948016,45.675424076607385,18.58675102599179,19.31935704514364,32.32906292749658,96.26713406292748
SIMDEGA,22.581800148011304,84.56423867424857,24.69973324213406,1.7848084815321479,3.8025170998632007,65.09632010943913,17.007879616963063,19.370971272229824,30.701251709986316,96.25690834473325
SINGRAULI,24.21591310093743,82.41994488521287,24.81487004103967,1.9238645690834473,3.053625170998632,58.57960328317374,17.569076607387142,19.493508891928865,31.049870041039668,96.08654582763337
SIRMAUR,30.66681946331461,77.43092132244185,21.16864569083447,1.703419972640219,4.111703146374829,59.070458276333795,18.011928864569086,16.33606703146375,27.24950068399453,91.75344049247605
SIROHI,24.761751222039052,72.77604730530479,26.142250341997265,2.3267783857729136,2.2062995896032835,50.720882352941175,19.216025991792065,19.995396716826264,33.28890560875513,98.07229138166895
S|T>PUR,27.51709578045849,80.85222202713702,25.213077975376194,1.9229480164158685,2.8114842681258554,56.96303009575923,16.9449658002736,19.532435020519838,31.81643638850889,99.21700410396717
SOLAN,31.045294273103654,76.90955641169582,20.504651162790694,1.6961627906976744,3.774425444596443,59.336046511627906,18.005984952120382,15.866374829001368,26.459343365253076,90.99166210670315
SONBHADRA,24.407994750227257,83.05190859223062,25.363385772913816,1.8543228454172362,2.7451436388508887,58.59735978112176,17.10280437756498,19.93686730506156,31.618980848153214,97.71076607387141
SOUTH,27.28644032032582,88.3848242301161,5.322393980848154,1.5458002735978111,5.100677154582764,81.58846101231191,14.480280437756496,1.5939192886456905,10.140533515731875,67.34805061559508
SOUTH ANDAMAN,11.523692975301211,92.64849074250438,28.35073187414501,4.166381668946649,5.909165526675787,77.63090287277701,18.141655266757866,27.76419972640219,28.888043775649795,100.8685978112175
SOUTH G>RO HILLS,25.30054771653803,90.59383949875652,23.351976744186043,0.413844049247606,8.477305061559507,77.1287756497948,15.418378932968535,18.995526675786593,29.142735978112174,96.97740082079343
SOUTH GOA,15.200426250842131,74.11455393747349,25.425232558139538,0.47003419972640215,8.352428180574556,79.52484952120383,17.833919288645692,21.885259917920656,30.14969904240766,97.51700410396715
SOUTH TRIPURA,23.200332678299926,91.57717537109083,24.710704514363886,0.2139466484268126,8.301839945280438,80.75047879616963,16.914876880984952,20.496963064295485,30.42593707250342,99.99364569083448
SOUTH WEST,28.576240847050585,76.96773026568918,24.976367989056087,1.8461833105335157,2.2940218878248975,52.06456908344733,17.108221614227087,18.921504787961698,32.13434336525308,98.165170998632
SRIKAKULAM,18.59770124412716,84.02273118532412,26.785068399452808,2.1506976744186046,3.5596374829001367,73.68974008207934,17.538803009575926,22.821279069767435,31.772578659370723,99.45457592339261
SUBARNAPUR,20.93081564330815,83.82236958995213,26.341497948016418,1.6739876880984952,3.6787209302325583,64.96924760601915,17.089541723666212,20.956894664842682,32.195280437756495,98.71668262653897
SUKMA,18.272187580241507,81.36565013500294,25.879589603283172,1.5205608755129958,4.243946648426812,69.62462380300957,17.443057455540355,20.838508891928864,31.654343365253073,97.10896716826265
SULTANPUR,26.261947715251676,82.19386791779147,25.32033515731874,2.0101915184678525,2.87733926128591,60.01458960328318,16.08766073871409,19.808077975376197,31.701443228454174,99.71809849521203
SUNDARGARH,22.08043295533712,84.50904249854052,25.39450068399453,1.7511149110807114,3.796504787961696,65.74386456908344,17.007879616963063,20.03279069767442,31.24738030095759,97.50646374829002
S@RAJPUR,23.401996187740938,82.88360020929629,23.97166894664843,1.8238372093023254,3.420300957592339,61.472517099863204,17.178201094391245,18.84294117647059,30.15706566347469,94.75966484268126
SURGUJA,22.92836799421631,83.22717766800442,23.33123119015048,1.8012927496580027,3.7076880984952116,64.21536251709986,17.001846785225716,18.20603967168263,29.405793433652534,93.83560875512997
T>PI,21.19162306374225,73.62669383304537,25.896757865937072,2.7174418604651165,4.075471956224351,62.494384404924766,18.265882352941176,20.773590971272228,32.438146374829,97.26703830369355
TEHRI GARHW>L,30.436550148317586,78.53552876539419,13.45078659370725,1.4961833105335158,3.632393980848153,62.22508207934336,17.98035567715458,9.126367989056087,18.908077975376198,78.72968536251709
THIRUVANANTHAPURAM,8.609469723952701,77.0122159094001,27.09795485636115,3.0574487004103967,5.633166894664843,80.77740766073872,18.72145690834473,25.025389876880986,29.636969904240765,99.94746238030096
TRISS@R,10.471945073564154,76.31455503283155,27.088043775649794,1.9119493844049247,6.714829001367989,79.49829685362516,18.153173734610125,24.250670314637482,30.774138166894666,99.90820109439125
TIKAMGARH,24.88319561159849,79.0161071851412,25.520902872777015,1.981641586867305,2.494972640218878,55.88971956224349,18.108009575923393,19.72264705882353,32.084569083447334,97.38925444596445
TONK,26.14831723404106,75.66595939478998,25.635745554035566,2.0238850889192888,2.3237140902872775,52.13376196990424,18.786614227086183,19.4184610123119,32.737927496580035,97.31941860465116
TUMAK@RU,13.521638387439808,76.94620413627207,24.14136798905609,2.7092407660738713,3.1064021887824893,69.49776333789329,18.958686730506155,19.00785909712722,30.420451436388507,92.28010259917922
UDAIPUR,24.418698700409536,73.68978372684805,24.440417236662107,2.319664842681259,2.375683994528044,53.49872093023256,18.8865731874145,18.553515731874146,31.436025991792068,94.6429001367989
UDHAM SINGH NAGAR,29.041947629390386,79.47084533425297,24.327537619699044,1.7469425444596443,3.3267989056087557,57.08761285909713,17.49535567715458,19.253235294117648,30.552414500683998,97.08498632010944
UDUPI,13.498278041984028,74.87196036835965,25.562893296853623,1.5433789329685363,10.200978112175102,78.49401504787961,18.670725034199727,22.646210670314634,29.34722298221614,96.86476744186045
UJJAIN,23.330883087364363,75.66903367009286,24.96948016415869,2.517332421340629,2.6483242134062928,56.243358413132704,18.14000683994528,19.013057455540356,31.900841313269492,95.46668262653897
UMARIA,23.562793157781176,80.97318992044629,24.44397400820793,1.8648632010943915,3.423036935704514,60.34606703146375,17.835109439124487,18.965882352941176,30.9212243502052,95.45550615595076
UNA,31.579300454599384,76.20986561085128,23.205396716826264,1.5532763337893296,3.868673050615595,57.14638850889193,18.005984952120382,18.706969904240765,28.905417236662107,95.37554035567716
UNNAO,26.609366786254473,80.56056171145852,25.557715458276338,1.8636456908344734,2.6289466484268127,56.14156634746922,16.772852257181945,19.83363885088919,31.93930916552668,99.38375512995896
UNOKOTI,24.204433908135734,92.04115092935781,24.655595075239397,0.1670793433652531,6.44937756497948,78.87378932968537,16.42312585499316,20.529781121751025,29.59359097127223,99.61917236662106
UTTARA  KANNADA,14.79150509950637,74.61957559840414,25.425232558139538,0.47003419972640215,8.352428180574556,79.52484952120383,18.655471956224353,21.885259917920656,30.14969904240766,97.51700410396715
VADODARA,22.248056435007637,73.23908844844325,27.190998632010942,2.5074350205198357,3.2206429548563613,59.412626538987695,18.616778385772918,21.53108071135431,33.96083447332422,100.39987004103968
VARANASI,25.388275283876467,82.91395973506465,25.99617647058824,1.9559917920656633,2.584753761969904,57.73925444596443,16.46469904240766,20.321655266757865,32.552859097127225,99.87768125854993
VIDISHA,23.89231271896145,77.81311202092766,25.158611491108072,2.1201983584131323,2.8668399452804376,56.37833789329686,18.043310533515733,19.174254445964433,32.05073187414501,95.98889192886458
VIJAY>PURA,16.79448497687243,75.95281954897462,26.82581395348837,2.813536251709986,2.292229822161423,59.27429548563611,18.640362517099863,21.081320109439122,33.43194938440492,95.52283173734611
VISAKHAPATNAM,17.893416031919816,82.69392546237913,23.704801641586865,1.7829616963064296,3.993235294117647,74.7119562243502,17.153016415868674,19.3284268125855,29.278310533515732,93.4114979480164
VIZIANAGARAM,18.47287803915013,83.38519847612207,24.394220246238035,1.7288850889192888,3.8966005471956224,72.65378932968537,17.133488372093023,19.884131326949383,30.067400820793438,94.67222982216141
WAYANAD,11.71250799606796,76.0977532007058,23.63268125854993,0.8674281805745554,4.893782489740082,80.02839261285911,17.924883720930232,19.94019835841313,28.571019151846787,93.52477428180575
WEST,28.65542587900608,77.06396527480437,24.976367989056087,1.8461833105335157,2.2940218878248975,52.06456908344733,17.029001367989054,18.921504787961698,32.13434336525308,98.165170998632
WEST G>RO HILLS,25.641756429383527,90.19773502035908,24.403618331053348,1.0525854993160053,7.309343365253078,76.61920656634747,15.418378932968535,20.11641586867305,29.657694938440496,99.11655266757866
WEST GODAVARI,16.931401071606754,81.38736024868905,27.25054035567715,1.9737140902872774,3.7557660738714094,74.1403830369357,17.742995896032834,22.754575923392615,32.92630642954856,99.60762653898767
WEST KH>SI HILLS,25.59825465722341,91.26173733820097,19.145506155950756,1.6718536251709986,11.369705882352942,82.60943912448701,15.31344049247606,15.527421340629274,23.635499316005475,89.80437756497948
WEST NIMAR,21.918639378154584,75.77149471308614,26.10055403556771,2.3847879616963064,2.937462380300958,57.91998632010943,18.045656634746923,20.018036935704515,32.901395348837205,97.22229138166897
WEST TRIPURA,23.886599108749376,91.39930202294151,25.282893296853622,1.6169835841313267,6.6764021887824905,77.48044459644323,16.914876880984952,21.075054719562242,30.14312585499316,100.5497264021888
Y>DG|R,16.626857614866193,76.9124894371048,27.20519151846785,2.7373803009575925,2.163296853625171,59.708932968536246,18.873488372093025,21.53499316005472,33.64151846785226,96.15108071135431
Y>NAM,16.727659062442928,82.25282397100638,28.05523939808481,4.576942544459644,3.8316689466484264,78.3739876880985,17.603207934336524,27.41771545827633,28.723057455540356,100.83800273597811
BAUDH (BAUDA),20.644444056572034,84.17287318319433,25.13421340629275,1.7361149110807113,3.7494391244870044,67.77880300957592,16.814808481532147,20.180410396716827,30.88437756497948,96.56676470588235
LAWNGTLAI,22.432754505467496,92.76593284957384,24.45782489740082,0.3717373461012312,8.08828317373461,76.425731874145,17.63843365253078,20.348495212038305,29.748016415868673,97.89742818057456
SERCHH|P,23.308820412990215,92.94150814704767,20.782715458276336,0.14439124487004104,3.780034199726402,75.22885088919288,17.05327633378933,16.23407660738714,26.652004103967165,90.58541723666211
KOLASIB,24.141416838401657,92.72043156800109,23.674042407660735,0.19938440492476064,6.046634746922025,78.7902804377565,16.42312585499316,19.60689466484268,28.5534268125855,97.28840629274966
M>MIT,23.755528406436042,92.46399729463637,23.674042407660735,0.19938440492476064,6.046634746922025,78.7902804377565,17.05327633378933,19.60689466484268,28.5534268125855,97.28840629274966
LUNGLEI,22.9725048620788,92.72013753647738,24.320718194254447,0.38019151846785226,7.104316005471955,76.11326949384406,17.63843365253078,20.004774281805744,29.77123119015048,97.53292065663474
M|RPUR,33.24223913106061,73.92856166445586,23.19689466484268,1.4923324213406293,4.465280437756498,59.264993160054715,17.542790697674416,18.483495212038306,28.805184678522572,96.49260601915185
MUZAFFAR>B>D,34.579426266969236,73.92826314074269,10.280321477428181,1.3581190150478797,4.285225718194255,66.58554719562244,17.21300273597811,5.128974008207934,15.973953488372091,77.13902872777018
P@NCH,33.78399501645223,74.01781887658689,13.857051983584133,1.4168536251709987,4.319630642954856,66.98946648426814,16.855328317373463,8.74859097127223,19.463242134062927,82.80837209302325
ANANTN>G,33.826532352638935,75.32471317681318,-0.21909712722298233,1.5833720930232558,2.300424076607387,74.83394664842682,16.908358413132692,-4.981963064295486,4.865704514363885,64.30337893296854
B>RAM@LA,34.15823322018607,74.30250955567787,10.66268125854993,1.36077975376197,3.453050615595075,66.41686046511627,17.358748290013683,5.635711354309166,16.23571819425445,77.80275649794802
KATHUA,32.57459136536161,75.583407903079,19.50463748290014,1.441073871409029,4.366067031463749,60.302934336525304,17.474596443228453,15.348337893296854,24.61562243502052,89.52023255813953
UDHAMPUR,32.89882695969055,75.29695180999128,18.231552667578658,1.4011969904240764,3.7742407660738717,61.151682626538985,17.474596443228453,13.6290560875513,23.645335157318737,87.72835157318742
PRAYAGRAJ,25.304012448048145,81.96015877743777,25.91294801641587,1.865574555403557,2.5886183310533517,56.951792065663476,16.87794117647059,20.186627906976742,32.43479480164159,99.69298905608754
RI-BHOI,25.873612241710777,91.88412896432826,23.042346101231193,0.537469220246238,5.817195622435021,78.23113543091655,15.31344049247606,18.505540355677155,29.04028727770178,96.34478112175103
SOUTH EAST,28.5422267172537,77.27294376904182,25.006395348837213,1.8796853625170997,2.2935978112175106,52.829808481532154,17.029001367989054,18.964432284541722,32.09277701778386,98.428878248974
SOUTH WEST KH>SI HILLS,25.31238011056575,91.24582715039618,19.145506155950756,1.6718536251709986,11.369705882352942,82.60943912448701,15.31344049247606,15.527421340629274,23.635499316005475,89.80437756497948
SOUTH WEST G>RO HILLS,25.446276260898742,89.98966360303292,24.403618331053348,1.0525854993160053,7.309343365253078,76.61920656634747,15.793522571819423,20.11641586867305,29.657694938440496,99.11655266757866
NORTH G>RO HILLS,25.850532196784403,90.66528294818703,24.361155950752394,1.3651846785225719,6.3782147742818065,78.43095075239398,15.418378932968535,20.45841997264022,29.08549931600547,99.34556771545826
WEST JAINTIA HILLS,25.485083327687498,92.28195757435982,20.121812585499317,0.5122708618331053,7.840341997264022,81.63580027359781,15.400841313269495,16.010800273597813,25.58333789329685,91.60624487004105
>|ZAWL,23.848540903760206,92.8901771895791,21.876114911080712,0.16989740082079344,4.121320109439124,74.59119699042408,17.05327633378933,17.324760601915184,27.7134268125855,92.53870041039671
BADG>M,33.91823082423464,74.63458216694488,10.66268125854993,1.36077975376197,3.453050615595075,66.41686046511627,16.855328317373463,5.635711354309166,16.23571819425445,77.80275649794802
BANDIPURA,34.587293770691375,74.8761222263522,2.657482900136799,1.6951299589603281,2.754404924760602,72.55858413132694,17.358748290013683,-2.512770177838577,8.136320109439126,67.84718878248974
GANDERBAL,34.262056104525634,75.03236126474913,2.657482900136799,1.6951299589603281,2.754404924760602,72.55858413132694,17.074616963064297,-2.512770177838577,8.136320109439126,67.84718878248974
KULG>M,33.60643425604926,74.86000094292768,10.223030095759233,1.4292134062927495,3.323543091655267,67.86190834473325,16.855328317373463,5.519370725034199,15.558803009575923,76.73893980848152
KUPWARA,34.521363563995145,74.20722112598428,8.326942544459644,1.3837824897400821,3.2621340629274966,66.37972640218878,17.358748290013683,2.8192749658002736,14.176751025991791,74.697585499316
PULWAMA,33.940691265668164,75.01685729220384,8.746463748290015,1.450547195622435,2.9387482900136797,63.14651846785226,16.908358413132692,3.7700957592339264,14.241798905608754,74.29995212038304
R>JAURI,33.27822556751521,74.38087530918382,14.249528043775648,1.5536525307797537,3.803891928864569,66.05775649794802,16.855328317373463,9.260560875512997,19.970998632010943,82.81271545827633
R>MBAN,33.307670512436665,75.18986355386048,10.223030095759233,1.4292134062927495,3.323543091655267,67.86190834473325,16.908358413132692,5.519370725034199,15.558803009575923,76.73893980848152
RI>SI,33.238912455132784,74.8314247106837,18.231552667578658,1.4011969904240764,3.7742407660738717,61.151682626538985,16.855328317373463,13.6290560875513,23.645335157318737,87.72835157318742
SHUP|YAN,33.73521273354826,74.81853290305698,10.223030095759233,1.4292134062927495,3.323543091655267,67.86190834473325,16.855328317373463,5.519370725034199,15.558803009575923,76.73893980848152
SR|NAGAR,34.11465321903431,74.82126941957549,8.746463748290015,1.450547195622435,2.9387482900136797,63.14651846785226,17.358748290013683,3.7700957592339264,14.241798905608754,74.29995212038304
LEH,35.04389354261065,76.82131468765019,-6.169357045143639,1.4353351573187414,1.0627701778385772,68.35766757865937,18.28123119015048,-10.870670314637485,-1.356593707250342,57.47530095759234
KARGIL,33.902845444197645,76.49464326221481,-5.584062927496579,1.7861491108071135,1.64015731874145,76.35583447332422,18.66830369357045,-10.502934336525309,-0.19042407660738705,58.51512311901505
KISHTW>R,33.54989604415586,75.97100389961355,-3.215889192886457,1.6790902872777018,2.482455540355677,79.03515731874144,16.908358413132692,-7.822845417236662,1.5060259917920655,61.287229822161414
DODA,33.093287313696564,75.71467990206185,12.91280437756498,1.34593707250342,3.751792065663475,65.0908071135431,16.908358413132692,8.478953488372092,17.9753146374829,79.84336525307798
S>MBA,32.58168610611401,75.09049195084881,22.94672366621067,1.3863679890560874,3.851983584131327,58.50646374829001,17.474596443228453,18.396648426812582,28.570437756497945,95.61368673050617
IMPHAL EAST,24.832705114303597,94.01317255402695,20.600704514363883,0.5350068399452804,3.461860465116279,74.79344733242134,16.31327633378933,16.189254445964433,26.313194254445964,90.47989740082079
JIRIBAM,24.681775373241404,93.15201995830186,23.42889876880985,0.18431600547195626,5.021846785225718,74.42600547195623,16.614548563611493,18.605533515731874,29.5609097127223,95.81016415868675
NIV>RI,25.284792221595296,78.74815243054627,26.043296853625172,1.9121614227086183,2.317544459644323,53.152831737346105,17.5746853625171,20.100786593707248,32.706450068399455,98.2646443228454
AMRELI,21.425060855958268,71.24224998705195,26.713084815321476,2.855875512995896,2.652715458276334,58.20151162790697,18.85596443228454,20.717305061559507,34.003454172366624,99.43464432284543
DIU,20.721260871178334,70.93713725097473,27.06549931600548,4.664870041039673,2.7425102599179207,72.75787961696307,19.35344733242134,25.63025307797537,28.59749658002736,100.87316005471956
PORBANDAR,21.654830240238034,69.77711835333015,26.584938440492476,3.540328317373461,3.2055677154582765,65.00430916552666,19.89201094391245,22.17261969904241,32.07004787961696,100.43740082079344
R>JKOT,22.02546206676952,70.74447871365086,26.289357045143646,2.881258549931601,2.795478796169631,59.35141586867305,19.06455540355677,20.249876880984953,33.796497948016416,99.36220930232557
SURENDRANAGAR,22.765832188384522,71.5930755855275,27.325793433652528,2.606306429548564,2.144623803009576,53.70725718194255,19.089186046511628,20.885280437756496,34.6680779753762,100.46911764705881
BOT>D,22.11123690253332,71.6751730498392,27.292927496580027,2.6088508891928863,2.549103967168263,56.26467168262655,19.089186046511628,20.92809165526676,34.64668262653899,100.23017783857729
KHEDA,22.83746415807953,72.95049642408989,27.042544459644322,2.380109439124487,2.3662585499316005,54.48373461012312,18.899767441860465,20.87745554035568,34.087913816689465,99.88143638850887
MAHES>NA,23.60949233804564,72.46673428285759,27.011792065663474,2.3599794801641587,2.319514363885089,52.24599863201094,19.233385772913817,20.79045827633379,34.08627906976744,99.71922708618332
G>NDH|NAGAR,23.255060459494036,72.69182827607635,27.011792065663474,2.3599794801641587,2.319514363885089,52.24599863201094,19.233385772913817,20.79045827633379,34.08627906976744,99.71922708618332
P>TAN,23.770377202941713,71.75866183033767,27.160683994528043,2.4792886456908345,2.227250341997264,51.40781121751026,19.55370041039672,20.835300957592338,34.33478796169631,100.0312995896033
ADILABAD,19.519915748674336,78.56598173853497,26.466607387140904,2.0705266757865934,3.4783173734610124,62.07283857729138,17.77121751025992,21.099938440492473,32.55393296853625,97.05783857729138
AHAMADNAGAR,19.205390804318142,74.67523103699176,24.494972640218876,2.7099863201094387,2.805061559507524,64.57147058823529,18.1715389876881,19.031511627906976,31.025075239398088,93.69165526675788
AKOLA,20.748005299669515,77.05601555956204,26.14892612859097,2.301046511627907,2.983331053351573,59.26168946648426,17.925355677154585,20.414343365253078,32.57312585499316,96.34682626538988
>L|PUR DU>R,26.632684546683272,89.46303372254663,24.096525307797535,1.0853693570451437,8.07109439124487,74.59502735978113,14.77393296853625,19.982647058823527,28.925020519835844,98.75448016415868
AMAR>VATI,21.187564979863836,77.57035401104677,26.171956224350208,2.2478112175102596,3.166826265389877,58.791361149110806,17.694904240766075,20.41573871409029,32.624671682626534,96.51079343365252
AMB>LA,30.328332908241222,76.93881938078695,23.356128590971274,1.8242134062927498,3.7527291381668944,57.108659370725036,18.47361149110807,18.331997264021886,29.6697195622435,96.03065663474693
AMRITSAR,31.70564158362762,74.89942393405333,24.284336525307797,1.495376196990424,2.844835841313269,55.84978112175103,17.39463064295486,18.597407660738714,30.980930232558137,98.23512311901504
>NJ>W,28.066616367520577,96.85624656137395,9.931203830369359,0.7476949384404924,5.074028727770178,79.65514363885089,13.45278385772914,5.738331053351573,15.25515047879617,73.92837893296854
AR>RIA,26.19866800431708,87.36331808350705,25.071053351573184,1.719986320109439,4.8652188782489745,69.96524623803009,15.374254445964434,20.29935020519836,30.630129958960328,100.234268125855
ARWAL,25.163235478600864,84.67745519782906,26.161655266757865,1.9309575923392615,2.602934336525308,57.87645690834473,16.26919972640219,20.53747606019152,32.55288645690835,99.54489056087552
AURANG>B>D,20.027441942855557,75.27976129431931,25.47648426812585,2.4982284541723665,2.340930232558139,59.7295075239398,18.223406292749658,19.670075239398084,32.24073871409029,94.8358686730506
B>NKA,24.854080525523816,86.83710710994407,25.320875512995894,1.9158413132694938,3.9516347469220245,66.79163474692203,16.387578659370725,20.201757865937072,31.117633378932965,99.67529411764704
B>NKURA,23.13919921597274,87.13627330628549,25.182400820793433,1.8518536251709985,4.188563611491109,72.33170998632012,15.984904240766074,20.19902872777018,30.86077291381669,99.33776333789329
PURBA BARDDHAM>N,23.356167144018457,87.9637109836938,25.907099863201093,1.9072571819425443,3.8142065663474694,70.90974692202462,15.984904240766074,21.006108071135433,31.553481532147746,100.5628659370725
BARN>LA,30.38778365871994,75.49863508464354,24.528885088919285,1.6423666210670314,2.3478864569083453,52.77795485636115,17.74418604651163,18.58906292749658,31.62683994528044,98.13553351573186
BATHINDA,30.18323780116042,75.04026880752232,25.299233926128593,1.683891928864569,1.783071135430916,48.860519835841316,17.74418604651163,19.066121751025992,32.58247606019152,98.43957592339261
BEGUSAR>I,25.49666435205157,86.12971364331622,25.640813953488372,1.9721819425444596,3.611032831737346,64.44490424076608,16.14452804377565,20.394931600547196,31.546709986320106,100.13745554035569
KAIMUR,24.991849210785762,83.60560334241303,25.872804377564975,1.9453419972640216,2.5273255813953486,57.17410396716827,17.10280437756498,20.283659370725033,32.3122708618331,98.8613611491108
BH>GALPUR,25.26956905989905,87.08284739311539,25.331908344733243,1.8378317373461015,4.415540355677155,67.8777633378933,15.956285909712722,20.26858413132695,31.05887824897401,100.30628590971271
BHAND>RA,21.115620273772244,79.76315153392595,26.1440560875513,1.8754651162790696,3.9903830369357047,62.2426196990424,17.668850889192885,20.534644322845416,32.35807797537619,97.52354993160054
BHIW>NI,28.779985931070318,75.89036246464029,25.552482900136795,1.85703146374829,1.7427975376196991,47.40896032831737,18.484452804377565,19.401942544459644,32.727134062927504,98.31534199726403
BHOJPUR,25.470828877746232,84.54248499421436,26.03785909712722,2.0071819425444595,2.487551299589603,58.67339945280438,16.26919972640219,20.432106703146374,32.46263337893296,99.98432968536254
B|D,18.94665966640592,75.83822473032536,25.709931600547193,2.559425444596443,2.35984268125855,59.363194254445965,18.171764705882353,19.933782489740082,32.31058139534884,94.50928864569083
B|RBH@M,23.954374945512864,87.66330256617663,25.51297537619699,1.8951983584131329,3.7840287277701776,69.08207934336525,15.984904240766074,20.49827633378933,31.314822161422708,99.72913816689467
BULDH>NA,20.510806586344657,76.40713333578196,25.684528043775654,2.3583994528043775,2.8652257181942544,59.82514363885089,18.046306429548565,19.992838577291383,32.1709439124487,95.6456634746922
BUXAR,25.491964746852513,84.099684884153,26.03785909712722,2.0071819425444595,2.487551299589603,58.67339945280438,16.26919972640219,20.432106703146374,32.46263337893296,99.98432968536254
CHAMOLI,30.49514857526524,79.57704700948949,6.779124487004104,1.5951504787961694,2.7454377564979477,64.3816073871409,16.839938440492478,2.1973734610123117,12.280041039671683,69.90098495212038
CHANDRAPUR,20.118386436306515,79.44053964670978,26.9196853625171,1.9564363885088916,3.9558139534883723,61.695677154582754,17.68889876880985,21.366935704514365,33.155827633378934,98.22999316005472
